Treatment,Outcome,IV1,IV2,W1,W2,W3,W4,W5
1.213379336774314,4.326191788245456,1,1,1.5310183042962138,-1.166247229532607,0.6231074203344862,-0.062201587333578376,1.7084458536690073
-0.03475269215253152,-0.23585631377944805,0,0,-0.3999378172669333,-0.8284773991935849,-0.3767437924162746,0.865689939280403,-0.4760547411139347
-1.099372550819915,-3.9183511007798293,0,0,0.2456037684194389,-0.31642057855010297,-2.1058293971236965,0.22540357625574542,-0.37173667218120665
0.7706263807396749,0.8092888529913466,1,1,-0.8496715089532486,-1.463720045580851,1.664693733833367,1.343318966448463,0.10898020540847062
-0.75812007643422,-5.340010521369496,0,0,-0.5985836634534458,0.031082750837343347,-1.4564446403858022,-0.5017157133744206,-0.6397527856890077
-0.3182722394578411,-3.3486981653499432,0,0,-0.020382605397672764,-0.024508490168761766,-1.0267480185276696,-0.9500180806784365,0.023684643243529327
2.4716589865822853,5.147338395883347,1,0,0.11525561470302889,-0.554919080543853,-0.6305940797803121,-0.2353652218824865,1.3464053307693393
-0.38968904471025906,0.06828518744626677,1,0,-0.2074092891977898,0.12929679766089797,0.17427856867565808,1.2945019644302915,-1.2514419660932325
0.6337476948516758,1.2019120915340256,1,0,0.12440765991478663,-0.22240051656807452,0.2152958059344815,-0.08218902335320234,-0.5811707871429493
0.11464397296699369,0.9308595329967326,1,1,0.6643235731319341,-0.38161953042065966,1.8271804581418338,0.021029541500335713,0.028113534175408142
0.4944752939139967,8.088129583383814,1,1,1.1645352102590574,0.8392537949719558,-0.22680001981295508,3.3318270567848676,0.5155189820381896
0.6713110450443208,1.6999454048630207,1,0,0.3020934460715569,0.005462427917254119,-0.2545755841660588,0.2202374768794177,0.848152074837313
-0.6201986188200768,-8.368051647532821,0,0,-2.632120213180843,-1.0014678721112318,-0.601088461908655,-0.18978325461496437,-3.8400115096955614
-0.5841426396302332,-4.657015544782887,0,0,-0.6666736156741195,0.10311317824236085,-0.1075746061805634,-1.1000241155738644,-2.037036710123587
-1.2184360545505968,-3.728276951333882,0,0,0.8485165810208627,0.5215891286028812,-0.538530596155853,-1.4226025138103693,-1.6497568308143322
0.9946448294902428,0.8170105750509902,0,1,-0.49468253491800895,-0.5295976126400487,-0.9796630229144572,0.7562937788774388,1.1308210766567341
1.6238023202205354,4.484910615800868,1,0,0.1287375983902678,-0.6379809615724995,0.24777487247550398,0.44012924591544295,0.7610123088351692
-0.8225139925920849,-2.1622022286504787,0,0,-0.07036091267462817,-1.8019905693125122,-1.1582011140002304,1.3314323344713632,-0.689664623360197
2.5060999422997208,3.6043946189782448,1,1,-1.3783438087772502,0.4961964354854886,0.5695464040859969,0.40810929891325287,0.5265768259669081
2.0398551604934747,3.2981583042174707,1,1,-0.23347145759812796,0.479265399840347,1.7921662194531498,-1.0981668277493766,-0.121807375499802
0.07835795704944565,1.2387617502754362,1,1,-0.27036078199371044,-1.0799655527145955,1.7420169449550722,1.7180065447432513,-0.7980723779406642
-0.08307638826070252,-0.42659559783808887,0,1,0.09916568058063698,0.10145298143056704,-0.4044710830305174,0.6122870495763665,0.9169559316449158
0.894303740504029,0.9247618666706605,1,1,0.9013899552899934,-0.09709807852926287,-1.366230114708506,-0.37034350915058833,0.8123167814470226
-3.4722344741174234,-7.025812064589514,0,1,2.067423424092609,-1.2773294986114556,-0.5636244806816081,0.5833275145564489,0.6660929868593004
2.074933536270961,3.2338342689357678,1,0,-1.5959015045815417,2.532510530515385,0.7207044907379129,-0.41983404782016,-1.1131278521902326
-1.302307978861453,-1.591530337502274,0,1,2.7247528864493082,0.42974706562902015,-1.8499977076205576,-1.0776462180797528,0.609588394176718
0.544922821255083,1.009627157267619,1,1,0.020683091812372396,0.12530445855417158,0.2046610502749433,0.6889620295327594,0.25936286293544014
1.71379013014876,2.531382373187363,1,1,0.3285250135138481,-0.2548062095355009,-1.0952492264024956,5.394867545169489e-05,1.7699619541612326
-0.7402219696629662,-2.6452122894506496,0,1,1.1493984934516444,0.3273542985769019,-0.4539182342132405,-1.0680511941842965,0.6633878574281693
0.3345402473070743,-0.5596161217177771,0,0,-1.0636602576796308,-0.28238621058396063,0.6794915920894848,0.25716384210229487,-0.6828729038746122
0.30784543089665994,0.48170111387707365,0,1,-0.36500157894218105,-1.099810775521925,0.8684910010780381,0.8709692393253424,-0.12396398851090942
0.37464026713582543,-4.05027618241368,0,0,-1.046974471090653,-0.43454790698603823,-0.6605917926191773,-1.2109573356988925,-0.16870373499694002
