Treatment,Outcome,IV1,IV2,W1,W2,W3,W4,W5
-0.010736980946765562,-3.039066835072541,0,0,-1.829923891795305,-0.1142468598875223,-1.310467391920215,2.0031210007567455,-0.14713565747821702
2.28114607671693,2.6998529683005197,1,0,-0.749419323212979,0.6417924495869058,-0.31317357004702023,-1.206444717566904,0.2115795153976613
2.8073080693581356,4.430500382916286,1,1,0.20129789985223026,-0.32112727428555976,-0.44095676857607785,-0.22682300856153134,2.244604315939624
1.7334953522570373,4.247906352079739,1,1,0.3259496567950359,-0.9153541705251427,-0.009037474452706312,1.566839608454065,1.5541372344092859
0.05713867533580405,2.109946062583208,1,1,-0.350002235817687,1.9521368867863154,1.296708911035133,0.4463602053460702,-0.8871787980761804
0.7836752003959608,5.4161750148965915,1,1,1.2077347610073754,0.6970442326380962,1.0486597644705289,0.7876193683413331,1.221487380029204
0.10462320764329591,-4.620980592746927,0,0,-1.0827155511714455,-1.1507135081066533,-0.9700567113969141,-0.27083784987264903,-0.3314929022226798
1.1893574269954612,7.132214138687757,1,1,2.218251149023175,-1.0559420122348964,0.07191755538904043,1.3042287999889797,0.13154894904509473
-0.4239475252339598,0.40057825478367814,1,1,1.2299128983374217,0.6995432472865037,-0.7783017498192804,0.4856080686557562,-1.175147523650776
1.02977895779863,0.19258520982364047,0,0,-0.6331529070880539,-0.5221228806945455,-0.16300329233586178,0.16291185530408497,1.8310483621648135
1.8847736252326133,4.917929300948704,1,1,-0.9270487807734832,0.8368833098737296,2.1977833417313706,-0.06711202007427836,0.5292569387131596
0.9098373433685986,1.7098174958334311,1,1,0.631879423945314,1.5891817711783145,-1.0509389996731167,-0.11348362568566289,0.8444032819849286
0.1790235105379332,3.598838643340754,1,1,1.8930389772768441,0.2894477522446453,-0.22964453151326275,0.5956466394173721,-0.2596558653834756
-1.479822298801631,-2.6316010272676813,0,1,0.7540264890026784,-0.576424178740127,1.4308949545373457,-0.21290420231608756,-0.3250314745421972
-1.0263625679007953,-3.0444621838872026,0,0,-1.4145257720061777,-0.11644236294630668,0.5144190884896752,1.125273873934146,-1.906648532280418
-0.5097707114095921,2.0475307001514764,1,1,1.1155814891988585,0.6281384981571319,0.6928865467135326,0.9505224440100679,-0.6300382000061027
4.530748140100454,14.07957828470937,1,1,1.1884288766620448,2.3877597095790626,0.04060961077330164,-0.9873982543289892,2.1641712575298566
0.12120009593554804,-0.9443543878878058,0,1,0.03469645306143092,0.7133400429259763,-1.1637726292926536,0.3758846006678907,0.1773535419250526
0.36260138862819524,-0.08765574514034519,0,0,-1.3526964697338089,-2.6002271875892675,1.2716922024076553,1.9968472933140062,-0.0335685013595195
0.2974513171930738,2.226800903920752,1,1,1.5331921562365531,-0.7678083176205913,0.8122957749999004,0.061503411492185196,0.6792550928315737
-0.48189583145439074,-1.1327891237298409,0,0,0.022680912656479587,-1.5365211016461007,-0.7009248262743646,1.6600127220404184,-0.8228520586841309
1.928216884919138,6.060825205788035,1,1,0.019859124879793733,0.1572388088880642,0.2781011751886554,1.8581515676825116,1.4314345213646216
-0.22905583067059498,-0.5898855633145434,0,0,1.0277008013174227,-0.7854073949678266,-1.5169955804171962,0.1788193133844467,-0.6413905390838673
-1.3123297570375734,-2.2594513961568077,0,0,0.9396644513540617,1.7406632334691547,-2.3367070321102017,0.18739614303755253,-1.2046901638549616
-0.3419210480033381,-1.5815646476015348,0,0,0.04548369651167643,0.7237837438718379,-2.4076314477135785,0.5745055680824211,-1.7371085777968598
1.534584386040394,6.575888371402602,1,1,0.41662687335993376,0.4080977306738309,-0.2248443630913106,2.6547878725968332,1.147194730137932
-0.12164070943458909,-3.9323332874578827,0,0,-0.7474744732129218,-0.6987247046061623,-0.6381606350642479,-0.7650042349351388,-1.1066784630160529
-0.4689302460155345,-1.4682606779421197,0,1,1.0637029546643726,-1.3004771195919254,0.03627250251079395,0.02328431230998015,0.30156074751019574
1.4444543225924757,2.7113774408721536,1,1,1.2918330352130636,-0.23708096886497815,0.6869594333758254,-1.7577100910439807,1.2993897580310996
1.4612559512169656,0.2586865917337695,0,0,-2.7076934937714645,-0.26022683235897925,1.4440082837658095,0.26281957231929826,0.33569028973968007
0.25224627724418397,-1.77348801876842,0,0,1.100464966606815,-3.3493016225383845,1.8532176338077095,-2.457165354235659,1.2317341919269857
1.8928063103421189,3.7604257668537335,1,1,-0.0789951312099996,0.5668094121053973,0.4981205384446226,-0.6172799032594469,0.2146633600804233
0.4133198697666331,0.7519000324612445,0,0,-1.237982172040429,1.0832420470315638,0.527338804904688,-0.04401599365640806,-0.9311431035708313
1.7019503977195307,3.4989191550246277,1,1,-0.8057697335755017,0.8796645557725837,0.6991778596333821,0.4627181418975456,0.45506014776815173
0.9326814030560718,4.171236570789878,1,1,3.055516956331341,-0.20752532804857401,0.33143150475537686,-1.9219688268611785,1.6557125573258864
-1.7737074817360243,2.1260505074582445,1,1,1.975181809878306,0.47251098182716256,1.227135504524341,2.0169443774366673,-0.6744243806728113
1.7568934371638263,5.0171544804103805,1,1,2.1359367694229596,-0.9372303644518113,0.7900710219229053,-0.8999338957722839,3.233833994240619
-0.04724992603172462,0.2841805213781279,1,1,0.4688121256097596,-0.03925370697412096,-1.4732429503559583,2.458560468365858,-0.04909721651323648
0.7208592551143632,2.4590884652851956,1,1,0.7577338367287706,0.30931304658228315,1.1065498693681528,-0.6350797649349915,0.4206451452727349
1.667026850018666,1.7426463660723588,1,1,-1.7347805646588532,-0.12802095911565184,1.002773217312056,1.915995687941264,2.233043759241618
-1.2507306943199594,-2.1716283983567917,0,0,0.08523435739510002,0.037651905049458485,0.5940453496499192,-0.15388402514371463,-1.4502835974419395
-0.33098681317750167,0.40979634977775103,1,0,1.1191732515143475,-0.9941763184744724,1.1602589507472307,-0.6333525471724532,-0.5615966029337279
-1.1610359288500518,-3.006255576990788,0,0,-1.9904133234083152,-0.6212959781454882,2.9383255313673016,0.1667338637986767,-2.5688313377151526
0.04306947997689947,0.9551540755373098,1,0,0.45823555978587444,0.3030714097362869,-0.290025432409475,0.030809417835524818,-1.559943827496513
1.1838737672849358,6.670668665017617,1,1,1.1215208232821423,-0.7694706453022964,0.8466510391269068,1.846485551892414,0.2602725307937677
0.7145177801599027,0.5853592105606481,0,1,1.1494081649703767,0.40814149924202336,-1.5584178845280747,-0.9776030517903344,0.25153293764065593
0.09318277871541786,-0.9089633083755662,0,0,0.5946550217929747,-1.1238443792014865,-2.3079103059189827,1.066105698828607,-0.3085978955828993
0.30054685193106406,-1.4853791652979695,0,0,-0.9677194898949236,0.627184588615856,0.06654462436556806,-0.6879563161508967,0.107300238738078
-1.6550379747053312,-4.01992787602435,0,0,-0.38638803141981687,-0.3086445654746522,-0.962779228515519,1.6093697646639795,-2.1130043440740884
0.6398571604802282,-0.6995524717674643,0,0,-1.2740411799306337,2.7054785606231824,0.18123536649511246,-2.125303945671114,-0.18929352414698528
-1.4378459268805357,-5.010722013683602,0,0,-0.19287521113607214,-1.2274947532246194,0.3274432050485895,0.021443243890815047,-0.8898185131254762
1.6838210771747648,1.7365512273027293,1,1,-0.03823386557358642,0.39786577579468313,-0.05901157836890757,-0.6244461464697758,1.2853115070588335
-1.0836539246857624,-1.5427690938329863,0,0,1.6152735085451566,-0.10246700618055606,0.10774084442131605,-1.5905581418739336,-0.5404072377922944
-0.24784284304155435,-2.289176774349591,0,0,0.28454771959535813,-0.7917846112672113,-1.3740434252555551,0.5777260773582606,0.7021465471406391
1.077802938228559,0.36584030963533043,0,0,-2.024543455619799,-0.21610324214636017,1.290504225255559,-0.015624383344289894,-0.20718253342852277
0.44601237379027836,0.4422566130330841,1,1,-0.08096543254024771,-0.602207801952346,-0.1800300250525671,1.2404671412467474,-0.7935475451927752
0.8780796200995398,-0.08324785232056353,0,0,-0.8957904119267865,1.43194439437766,-1.3824480403466293,-0.4348547777343573,-0.33097660262631573
0.3357253865360892,-2.7700281525793553,0,0,-0.4985716315472749,-1.6871884184706722,-0.5675202782126593,-0.3637247360592252,-0.3745222670305193
-0.990287545252587,-2.7465237216661897,0,0,-0.17547379844322283,0.5732088778891267,0.7700650673502116,-1.338929392834093,-1.5442592699705984
-1.9119418942959117,-1.9919891497789863,0,1,1.8131850635884696,-0.6119441036922317,0.5661700885618159,0.06413903593427116,-1.0608752941694815
0.9585451073569908,-1.6800125703630142,0,0,-2.8140858754350195,-0.1415077549801437,2.5442757343204225,-1.2126714231488942,-0.12677578261971623
-0.0984332564145744,0.05350757248829663,1,0,0.37471602732604503,-0.30480475882753894,0.8460880283469978,-0.5421936074557182,-0.8626403127683793
1.863438355272062,1.6164906949285809,0,1,-0.9051964953152452,-0.7825926809568564,0.8945328094567042,-0.2098262546885984,1.9889902224208091
0.3938018354918933,1.316745388164534,1,0,-0.01344795820001863,-1.0607729849193095,-0.41624945593260254,1.8158282726131814,-0.5533807698328079
1.804839905961826,5.88981853674489,1,1,0.6041536637437944,1.914984296280137,-0.027206259121234956,0.21814645822075,1.8169459590979256
-0.548740890204706,-1.0005797585587428,0,1,-0.3488263076677527,-1.1618233988749977,0.1533071705997677,2.0249271205185084,-1.14257936192733
-0.6133637223829327,-5.41183473065785,0,0,-0.8565260862211214,-2.402268841405478,-0.30621483329428956,0.3882059736318102,-0.9984140308811463
0.3300528828938179,1.2633713623016338,1,1,-0.5169312570376435,0.2177796872695882,0.5590377824351075,1.3325924564825384,-1.2062332010424097
-0.23326807287049034,-2.4865038661734897,0,1,-0.0427107074111352,-0.7163779540131344,0.453691374293278,-0.17301191823796844,0.6069024164594441
2.186445321106024,7.492140577218728,1,1,-0.10691188988585892,2.6059370852785593,1.7868012332440149,-0.372185429778929,2.2208846633692096
-0.1636366643506695,1.2487676045011251,1,1,0.8087248514471636,-1.5624544828191367,0.846099679051448,1.548663105148968,-0.6322653688220732
-1.5823566051733535,-5.661513804866365,0,0,-0.7973632713191129,-1.3642509616481775,0.9870463415921474,0.02813590309843425,-1.571703588611759
-0.10623423401541099,0.11190585751609172,1,1,1.068229700800211,1.9969582744315781,-0.26132639015514725,-1.4028996157194125,-0.6368321578569524
0.5065923937640298,-2.107201378950495,0,0,-1.254707409754758,-0.4231560674772166,0.9560672383959492,-1.3455166228234337,-0.19699423134292948
0.15152262643511527,0.8717868631890204,1,1,0.42257255058689475,-1.164237647021899,1.1297681382989646,0.7976034338345862,-0.21628507443053918
0.2851735028518767,3.778373472264197,1,1,0.6047646749369088,0.5235851368456906,0.9974152692016669,1.6823336668098798,0.8537389041280385
0.2653966655624979,-2.7308016167464273,0,0,-0.30010630260555127,-1.9873094944618204,0.5445987527234876,-1.353363731957244,-0.4043425417338764
0.916333788614356,1.4810820322795675,1,1,-0.12037120847367806,-0.0014193176754450608,0.25835697823078785,0.9080852830542747,1.0211487423148136
-2.0324389863064805,-3.914545269888469,0,0,-0.028795609864837476,-0.783963326819512,2.6015643628384066,-1.1158773105969826,-2.13048073127776
1.2018085714582425,3.721032333107101,1,1,-1.1193230880728522,1.8971934913017718,2.5346522653450894,-0.684899706588102,-0.5913864863546072
0.6213178154050233,6.358563596179606,1,1,2.8108093503492784,-0.24963724142411722,2.4849299512297445,-1.7309090196514816,0.4556439513433744
2.0030948795373504,4.143919007953294,1,1,-0.34291372380736657,0.7303503723061984,-0.09678234653769442,0.5998161235685107,0.9577637466151647
0.03983680749912959,-0.5277484217595259,0,0,0.920878268476183,-1.666242429776634,-1.2797738720634129,0.6869527920537385,0.500327443979193
-1.2128064616542082,-2.534280498274513,0,1,0.0010618577940983188,0.9225531083202663,1.545175679414756,-1.3875792863473642,-1.9334050995626184
-0.19524083329067557,2.687562676567777,1,1,3.147275192478382,0.861090548689036,-1.0138127433507633,-0.6029057260494096,0.5754720210124433
-1.0503387419399495,-2.951446984558173,0,0,0.4045800806830337,-0.1742265276273009,-0.9228000900562929,0.3924987756142596,-0.27559007873619407
-0.14621119384934833,-3.561938181883057,0,0,-0.10759255666787317,-1.280381568440882,-1.1155240432402909,-0.214422738699008,-0.1997376972835528
-1.526089365982037,-3.6636192311353253,0,0,-1.241799234913075,-1.017446059703804,1.4824069547686938,1.055856132085537,-2.348220703494953
-0.6411270282807703,-2.9885871385923686,0,0,0.7834858343135316,0.11511259971710106,-1.47742431729752,-0.6930209094828799,0.08332729023383777
1.5624470234227124,2.560487230210147,1,1,0.011880953929980826,-0.7255674265491898,0.5237707583822212,0.457574422334739,1.316728798530959
0.4707801749403414,-1.0290501856647594,0,1,-0.6247335590578447,0.9832174850309067,-0.34953326541503965,-0.21799529198619694,0.5653550522012017
0.2980117375204442,3.5628968952949105,1,1,2.4353783973683054,-0.12689570501352707,-0.5915692576994916,0.6016292337826389,1.0154593994653205
-1.0166115102694548,-3.215523961448272,0,0,1.6484575726477546,-1.6071930647969948,-1.6124515496997358,-0.21546629659815583,-0.3789159721179424
0.26386886061442516,-5.494385896622273,0,0,-2.076137956596784,-2.3466958241512055,0.9289695791384456,-1.2065748443146447,-1.807800976193034
1.3849941404278794,3.7669981279119,1,1,0.9304330095546495,0.6671485891051091,0.18813486751037292,-0.8067826065007339,0.42019586867068076
4.849404119271128,9.832398349453587,1,1,-1.8851679876213459,0.9887308995336384,-0.3567626148170676,1.9257287897377628,3.1368979878772594
0.38564218557983665,2.0235200990605153,1,0,0.16559389685553771,-0.6437265769093663,-0.4320352091252865,1.6220431911414535,-0.9328137329855033
4.373901608651655,11.683045960681374,1,1,-0.2321500033015992,1.088965385254295,-0.021415691341403153,0.35284641170167047,0.8390413238075467
-0.36191826937494215,-0.8820251467620436,0,0,0.4875994216321314,-0.9144987431427961,0.3756250592800984,-0.4329611382452579,-0.27015506297543884
1.0872361320802824,1.8764973354393202,1,1,-0.8564085019221944,-0.7556509934697039,-0.4721618392676717,2.787151926624681,-0.1445483343291723
1.5452926820789568,3.2428081005561236,1,1,0.1304071477231883,-0.01294095972642054,1.8892078101817296,-1.2420859154178419,0.7721363541807155
-0.764936084266302,-3.2877333142883063,0,0,-0.36028739240054886,-1.0005064368240677,-0.6230028278077223,0.7545108263364295,-1.036108965832198
-0.06894069579195042,-3.792854881016667,0,0,-0.19361952003063354,-1.4257595978847233,-0.7079684342928543,-0.8886251174805542,-0.6587436044098943
-1.438116850318516,-2.9245161250187124,0,0,1.3785426709680977,0.11847376001646041,0.07279602596429013,-1.4792751455597009,-0.30988091127069667
1.0872402902343796,1.5939451769824795,1,1,1.2401544565118992,0.50018140480829,-0.6681588767565027,-1.4151273506374742,0.17279859062058622
1.6059073706460067,3.797168907007166,1,1,-0.04698050151950773,-0.07321454502317072,0.26337862214387164,0.839121014117325,0.575847995137471
-0.2937086979353238,-3.0274361944955843,0,0,-0.7513308660608297,-0.854778263547001,0.7336676881159703,-0.9600856537313809,-1.2487106711603106
1.909376631943807,0.3748821074392199,0,0,-0.37629229014336796,-0.9001670824319992,-1.278129887522176,-0.914935588856278,1.3745756921330878
1.4772794787568355,4.712335773430761,1,1,0.01905065331191419,0.5738317044992147,0.9128176242867723,0.8564308949691459,1.2040127738488176
1.3428333990391261,3.8978364975714848,1,1,-0.5916328156916598,0.548013324310673,2.127889985844691,0.13557097402376259,0.5683466118396565
2.72855759942774,4.5411827940092175,1,0,-0.5176737228983191,1.2893164725598396,-1.2293591235176125,-0.010671145394517688,2.172065221527307
1.6660632822335826,1.1863460159288723,0,1,-2.0341666906266602,0.951200955214387,-1.0075215441666434,1.5932624253267573,0.31654729575383506
0.503659600209476,1.9006162824022454,1,1,-0.4814622454433215,0.9725795170752566,-0.47381558447304334,2.0159416687295417,-0.6620284345489732
0.43784963738851146,3.2058012783761662,1,1,-0.25915714566208314,1.2446962063861062,1.745071538121101,0.6881945513447466,-0.07665334763625561
0.6216004895588676,2.6520226686223145,1,1,0.5483846689098328,-0.39116063536503776,0.8424761795847494,0.5774159271814701,-0.20925369880319808
-0.6341801223763835,-2.562420443887527,0,0,0.8997589746629054,-2.118596218903271,-0.2890784537519644,-0.24682672424914454,-0.342568839842136
-0.43042163051833504,-1.0036244911448085,0,0,-0.40474726342982237,-0.9712375586796018,-0.44315737013392226,1.5766618383895459,-1.049385756901169
-0.676968636163563,-0.3454632063305528,1,0,-0.7568067098565989,0.5718744520881979,1.1647062064856217,1.0089419726586226,-1.6396835398124867
1.296755269496568,0.8064643484928983,0,0,-1.5950455797822447,-0.7665844893032335,0.23528397862261527,0.7507756683254594,0.2982137873468999
3.2286103800382024,4.647862598190734,1,1,-1.1611048864925295,-0.06754599867811673,1.1721650013169522,-0.5761460036885904,2.1347679197125324
